,PDB_code,-logKd/Ki,refined,core,split_core,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_fep_benchmark
782,6ew6,3.08,False,False,train,0.2314814814814814,0.1909090909090909,0.3095238095238095
783,1mdl,3.09,False,False,train,0.2083333333333333,0.1927710843373494,0.3571428571428571
784,1ugw,3.09,False,False,train,0.0413793103448275,0.0708661417322834,0.1724137931034483
785,4eh5,3.09,False,False,train,0.2786885245901639,0.2448979591836734,0.5492957746478874
786,6pml,3.09,False,False,train,0.4,0.2368421052631578,0.4
787,1a5v,3.1,False,False,train,0.1643835616438356,0.1574803149606299,0.1689189189189189
788,1af2,3.1,False,False,train,0.0903225806451612,0.1079136690647482,0.203125
789,1ec9,3.1,True,False,train,0.0869565217391304,0.0561797752808988,0.1022727272727272
790,1pu7,3.1,False,False,train,0.1147540983606557,0.1428571428571428,0.1428571428571428
791,1pu8,3.1,False,False,train,0.1111111111111111,0.1157024793388429,0.1578947368421052
792,1swi,3.1,False,False,train,0.1443298969072164,0.1690140845070422,1.0
793,2xdl,3.1,True,True,test,0.1982758620689655,0.2035398230088495,0.2149532710280373
794,3buf,3.1,True,False,train,0.1621621621621621,0.1698113207547169,0.3061224489795918
795,3f78,3.1,True,False,train,0.0747663551401869,0.1555555555555555,0.1555555555555555
796,3mo8,3.1,False,False,train,0.1344086021505376,0.0864197530864197,0.1494565217391304
797,4cjr,3.1,True,False,valid,0.2235294117647059,0.2407407407407407,0.2407407407407407
798,4j79,3.1,False,False,train,0.1135371179039301,0.0821256038647343,0.1135371179039301
799,4kz6,3.1,True,True,test,0.1417322834645669,0.0866666666666666,0.1683168316831683
800,4pl6,3.1,False,False,train,0.1034482758620689,0.0909090909090909,0.1034482758620689
801,4pxf,3.1,False,False,train,0.1013215859030837,0.0586080586080586,0.1013215859030837
802,4y2j,3.1,False,False,train,0.2293577981651376,0.196078431372549,0.390625
803,4y64,3.1,False,False,train,0.119205298013245,0.1206896551724138,0.1517241379310344
804,5aqq,3.1,False,False,valid,0.1775700934579439,0.174757281553398,0.2465753424657534
805,5cr7,3.1,False,False,train,0.2621951219512195,0.2745098039215686,0.2745098039215686
806,5eh8,3.1,True,False,train,0.2376237623762376,0.2282608695652173,0.2376237623762376
807,5ggo,3.1,False,False,train,0.1270718232044199,0.1157407407407407,0.1684210526315789
808,5lzg,3.1,False,False,valid,0.0896860986547085,0.0936170212765957,0.1476190476190476
809,5lzh,3.1,False,False,train,0.0896860986547085,0.0936170212765957,0.1476190476190476
810,5orw,3.1,True,False,valid,0.208955223880597,0.1666666666666666,0.208955223880597
811,1k2i,3.11,False,False,train,0.1047619047619047,0.1176470588235294,0.1485148514851485
812,1uod,3.11,False,False,train,0.0636363636363636,0.0612244897959183,0.0636363636363636
813,2ay6,3.11,False,False,train,0.2952380952380952,0.19,0.2952380952380952
814,2lto,3.11,False,False,train,0.14,0.0896551724137931,0.1607142857142857
815,2lwi,3.11,False,False,train,0.2185430463576159,0.2012578616352201,0.2695035460992908
816,3c2r,3.11,True,False,train,0.2325581395348837,0.1477272727272727,0.2857142857142857
817,3msj,3.11,False,False,train,0.1870503597122302,0.1743119266055046,0.1870503597122302
818,4aj1,3.11,False,False,train,0.2277227722772277,0.2184873949579832,0.2277227722772277
819,4ajk,3.11,False,False,train,0.2195121951219512,0.1574074074074074,0.2195121951219512
820,4d52,3.11,False,False,valid,0.0413793103448275,0.0708661417322834,0.1724137931034483
821,4gbz,3.11,False,False,train,0.0588235294117647,0.0838323353293413,0.1411764705882353
822,4wf4,3.11,False,False,train,0.2844827586206896,0.2556390977443609,0.2844827586206896
823,5enb,3.11,False,False,train,0.2234042553191489,0.1550387596899224,0.3863636363636363
824,1h9l,3.12,False,False,valid,0.2134146341463414,0.0845771144278607,0.2134146341463414
825,2ksb,3.12,False,False,train,0.2264705882352941,0.1031941031941031,0.2264705882352941
826,4bt3,3.12,True,False,train,0.0891089108910891,0.0972222222222222,0.1166666666666666
827,4cgi,3.12,True,False,train,0.1899441340782122,0.1804123711340206,0.2128514056224899
828,4uct,3.12,False,False,train,0.1627906976744186,0.1304347826086956,0.1684210526315789
829,5ey4,3.12,True,False,train,0.1,0.0920245398773006,0.1049723756906077
830,1ax0,3.13,True,False,train,0.063063063063063,0.0992907801418439,0.1693548387096774
831,3kac,3.13,False,False,train,0.2476190476190476,0.2258064516129032,0.2531645569620253
832,5c5t,3.13,True,False,valid,0.1684210526315789,0.0628930817610062,0.1710526315789473
833,6d1k,3.13,True,False,train,0.1968503937007874,0.1584158415841584,0.2727272727272727
834,6dhu,3.13,False,False,train,0.219047619047619,0.1573033707865168,0.219047619047619
835,6die,3.13,False,False,train,0.219047619047619,0.1573033707865168,0.219047619047619
836,6qhg,3.13,False,False,valid,0.0824742268041237,0.0795454545454545,0.1256281407035175
837,2f1a,3.14,False,False,train,0.1481481481481481,0.1851851851851851,0.2266666666666666
838,2ya7,3.14,True,False,train,0.1197183098591549,0.0848484848484848,0.1391304347826087
839,3odk,3.14,False,False,train,0.2068965517241379,0.1698113207547169,0.375
840,4b34,3.14,True,False,train,0.1770833333333333,0.216867469879518,0.2857142857142857
841,6cea,3.14,False,False,train,0.232,0.2395833333333333,0.2857142857142857
842,6g27,3.14,True,False,train,0.2352941176470588,0.2755905511811024,0.2764227642276423
843,1e6q,3.15,True,False,train,0.0579710144927536,0.0656934306569343,0.1496062992125984
844,1eei,3.15,False,False,train,0.1349206349206349,0.1374045801526717,0.2137931034482758
845,1k9q,3.15,False,False,train,0.1936936936936936,0.1229508196721311,0.2045454545454545
846,1noi,3.15,False,False,train,0.0606060606060606,0.064,0.168
847,1noj,3.15,False,False,train,0.0606060606060606,0.064,0.168
848,1nok,3.15,False,False,train,0.0606060606060606,0.064,0.168
849,1rin,3.15,False,False,train,0.0413793103448275,0.0708661417322834,0.1724137931034483
850,2fr8,3.15,False,False,train,0.0994475138121546,0.0928961748633879,0.144578313253012
851,2p8n,3.15,False,False,train,0.1623931623931624,0.1171171171171171,0.1666666666666666
852,3cgy,3.15,False,False,train,0.1409395973154362,0.16,0.1631205673758865
853,3e73,3.15,False,False,train,0.1016949152542373,0.0520833333333333,0.1016949152542373
854,4de5,3.15,True,False,train,0.1538461538461538,0.1339285714285714,0.2297297297297297
855,4fzj,3.15,True,False,train,0.1607142857142857,0.1494252873563218,0.2361111111111111
856,4lw1,3.15,False,False,train,0.208695652173913,0.1926605504587156,0.2658227848101265
857,4x0z,3.15,False,False,train,0.0618556701030927,0.05625,0.0777027027027027
858,5e5g,3.15,False,False,train,0.2523364485981308,0.1938775510204081,0.2763157894736842
859,5flo,3.15,True,False,train,0.2666666666666666,0.1666666666666666,0.2666666666666666
860,5fnf,3.15,True,False,train,0.2123893805309734,0.1739130434782608,0.2359550561797752
861,6a87,3.15,True,False,train,0.063953488372093,0.0782122905027933,0.1296296296296296
862,6cc9,3.15,False,False,train,0.2281879194630872,0.25625,0.2620689655172414
863,6ccx,3.15,False,False,train,0.2281879194630872,0.25625,0.2620689655172414
864,6cyh,3.15,False,False,train,0.1042944785276073,0.1126760563380281,0.1464968152866242
865,2ymd,3.16,True,True,test,0.1512605042016806,0.1666666666666666,0.1917808219178082
866,3ad8,3.16,False,False,train,0.1481481481481481,0.1232876712328767,0.2142857142857142
867,3ecn,3.16,False,False,train,0.1680672268907563,0.1684210526315789,0.1684210526315789
868,3f34,3.16,True,False,train,0.1616161616161616,0.1326530612244898,0.3265306122448979
869,3f35,3.16,False,False,train,0.1616161616161616,0.1326530612244898,0.3265306122448979
870,3kpu,3.16,False,False,train,0.2068965517241379,0.2804878048780488,0.2857142857142857
871,3lk0,3.16,False,False,train,0.2121212121212121,0.1893939393939394,0.2121212121212121
872,4eh2,3.16,False,False,train,0.2831858407079646,0.4065934065934066,0.4065934065934066
873,4pli,3.16,False,False,train,0.1034482758620689,0.0909090909090909,0.1034482758620689
874,5n1x,3.16,False,False,train,0.2478632478632478,0.2287581699346405,0.2478632478632478
875,4hnc,3.17,False,False,train,0.2897196261682243,0.2872340425531915,0.3092783505154639
876,4uce,3.17,False,False,train,0.2481203007518796,0.2357142857142857,0.2481203007518796
877,4x3i,3.17,False,False,train,0.1587982832618025,0.1206225680933852,0.1731601731601731
878,5fot,3.17,True,False,train,0.2032085561497326,0.142156862745098,0.2111111111111111
879,5fox,3.17,True,False,valid,0.2067039106145251,0.145631067961165,0.2314049586776859
880,5ose,3.17,True,False,train,0.1545454545454545,0.1290322580645161,0.1585365853658536
881,6cv8,3.17,False,False,train,0.048780487804878,0.0616438356164383,0.0838709677419354
882,1b9s,3.18,False,False,train,0.221311475409836,0.1923076923076923,0.221311475409836
883,1lbk,3.18,True,False,train,0.1450381679389313,0.0666666666666666,0.1450381679389313
884,1ro7,3.18,False,False,train,0.1042654028436018,0.0945945945945946,0.1271676300578034
885,2wik,3.18,False,False,train,0.0816326530612244,0.0656934306569343,0.1052631578947368
886,3at1,3.18,False,False,train,0.0864197530864197,0.0588235294117647,0.0958904109589041
887,3bug,3.18,True,False,train,0.1607142857142857,0.1271186440677966,0.2321428571428571
888,3kid,3.18,False,False,train,0.205607476635514,0.1935483870967742,0.2093023255813953
889,1o6i,3.19,False,False,train,0.0714285714285714,0.0769230769230769,0.1030927835051546
890,2zdx,3.19,False,False,train,0.2627737226277372,0.3181818181818182,0.3181818181818182
891,3dxh,3.19,False,False,train,0.0892857142857142,0.0921052631578947,0.1329113924050632
892,3g1v,3.19,True,False,train,0.0967741935483871,0.1056338028169014,0.1493506493506493
893,4gzx,3.19,True,False,train,0.0851063829787234,0.0824742268041237,0.1111111111111111
894,4mlx,3.19,False,False,train,0.0808080808080808,0.08,0.1034482758620689
895,6dyn,3.19,True,False,train,0.0769230769230769,0.0833333333333333,0.1166666666666666
896,6f6i,3.19,False,False,train,0.2101910828025477,0.2418300653594771,0.2515337423312883
897,6pvy,3.19,False,False,train,0.2857142857142857,0.2314049586776859,0.2857142857142857
898,6ssy,3.19,True,False,train,0.0526315789473684,0.0546875,0.0684931506849315
899,1axz,3.2,False,False,train,0.0413793103448275,0.0708661417322834,0.1724137931034483
900,2nd0,3.2,False,False,train,0.1157495256166983,0.0649122807017543,0.1161904761904761
901,2w0x,3.2,False,False,train,0.2022471910112359,0.1428571428571428,0.2022471910112359
902,2wij,3.2,False,False,train,0.0851063829787234,0.0598290598290598,0.1029411764705882
903,3kab,3.2,False,False,train,0.2285714285714285,0.21,0.2957746478873239
904,4nrm,3.2,False,False,train,0.1568627450980392,0.0602409638554216,0.1568627450980392
905,5cs6,3.2,True,False,train,0.1862745098039215,0.1553398058252427,0.2342342342342342
906,5d9p,3.2,False,False,valid,0.063063063063063,0.0992907801418439,0.1693548387096774
907,5flp,3.2,False,False,train,0.2037037037037037,0.1538461538461538,0.2613636363636363
908,5ijr,3.2,True,False,train,0.1015625,0.0821917808219178,0.128
909,1s5z,3.21,True,False,train,0.1058823529411764,0.094240837696335,0.1463414634146341
910,3fty,3.21,False,False,train,0.2857142857142857,0.2395833333333333,1.0
911,5mwo,3.21,False,False,train,0.1682242990654205,0.1666666666666666,0.25
912,5osd,3.21,False,False,train,0.2321428571428571,0.2264150943396226,0.25
913,6tim,3.21,False,False,train,0.0923076923076923,0.0721649484536082,0.0923076923076923
914,1br6,3.22,True,False,train,0.2413793103448276,0.2111111111111111,0.2949640287769784
915,1e6s,3.22,True,False,train,0.0451127819548872,0.0775193798449612,0.134453781512605
916,1e72,3.22,False,False,train,0.0476190476190476,0.0677966101694915,0.134453781512605
917,1evh,3.22,False,False,train,0.245,0.1347826086956521,0.245
918,1ew9,3.22,True,False,train,0.0512820512820512,0.0348837209302325,0.0571428571428571
919,1k1y,3.22,True,False,train,0.0468085106382978,0.0608695652173913,0.1040723981900452
920,1q5l,3.22,False,False,train,0.0878661087866108,0.0565371024734982,0.0878661087866108
921,1qwu,3.22,False,False,train,0.0559440559440559,0.0789473684210526,0.1056910569105691
922,1tog,3.22,False,False,train,0.2696629213483146,0.188235294117647,0.5454545454545454
923,1x6u,3.22,False,False,train,0.0866666666666666,0.0895522388059701,0.0895522388059701
924,1zc9,3.22,True,False,train,0.1120689655172413,0.1052631578947368,0.1376146788990825
925,2bv4,3.22,False,False,train,0.0476190476190476,0.0719424460431654,0.1779661016949152
926,2ri9,3.22,True,False,train,0.0518518518518518,0.0754716981132075,0.1043478260869565
927,2uy3,3.22,True,False,train,0.1351351351351351,0.1523809523809524,0.1523809523809524
928,3aru,3.22,False,True,test,0.1398601398601398,0.1194968553459119,0.1481481481481481
929,3i8t,3.22,False,False,train,0.0444444444444444,0.0613496932515337,0.1381578947368421
930,4n5d,3.22,True,False,train,0.1531531531531531,0.1553398058252427,0.1509433962264151
931,4tyl,3.22,False,False,train,0.1666666666666666,0.1495327102803738,0.1789473684210526
932,4wn0,3.22,False,False,train,0.0923076923076923,0.0721649484536082,0.0923076923076923
933,5go2,3.22,False,False,train,0.1568627450980392,0.0602409638554216,0.1568627450980392
934,5n1y,3.22,False,False,train,0.1875,0.1206896551724138,0.1993670886075949
935,5ou2,3.22,False,False,train,0.1523809523809524,0.2327586206896551,0.2327586206896551
936,1px4,3.23,True,False,train,0.0465116279069767,0.0779220779220779,0.1983471074380165
937,2gmk,3.23,False,False,train,0.1042944785276073,0.0994152046783625,0.1558441558441558
938,3zsy,3.23,True,False,train,0.2797619047619047,0.1791044776119403,0.2797619047619047
939,4kc4,3.23,False,False,train,0.1643835616438356,0.1648351648351648,0.1962025316455696
940,4lm1,3.23,True,False,train,0.2166666666666666,0.2197802197802197,0.2298850574712643
941,4unp,3.23,True,False,train,0.2016806722689075,0.1935483870967742,0.2150537634408602
942,5ene,3.23,False,False,train,0.3195876288659793,0.2083333333333333,0.3448275862068966
943,5qay,3.23,True,False,train,0.2233009708737864,0.2258064516129032,0.3013698630136986
944,2r8q,3.24,False,False,train,0.1680672268907563,0.1684210526315789,0.1684210526315789
945,3qfz,3.24,True,False,train,0.0419580419580419,0.0707964601769911,0.1304347826086956
946,4b2l,3.24,True,False,train,0.2389380530973451,0.2115384615384615,0.2389380530973451
947,4k60,3.24,False,False,train,0.1509433962264151,0.1395348837209302,0.25
948,4luo,3.24,False,False,train,0.2950819672131147,0.3018867924528302,0.3689320388349514
949,4qlk,3.24,True,False,train,0.0375,0.0489795918367346,0.0929203539823008
950,4y2u,3.24,False,False,train,0.1626016260162601,0.1904761904761904,0.2066115702479339
951,5o0a,3.24,False,False,train,0.2242990654205607,0.2127659574468085,0.3090909090909091
952,6er3,3.24,False,False,train,0.0855614973262032,0.082901554404145,0.1306818181818181
953,6g9b,3.24,False,False,train,0.2164179104477611,0.2208588957055214,0.2208588957055214
954,1v2j,3.25,True,False,train,0.198019801980198,0.1948051948051948,0.4285714285714285
955,2ndo,3.25,False,False,train,0.2954545454545454,0.2080536912751678,0.2954545454545454
956,3ta1,3.25,True,False,train,0.0994475138121546,0.0928961748633879,0.144578313253012
957,4lm0,3.25,True,False,train,0.136,0.1477272727272727,0.1780821917808219
958,4zij,3.25,False,False,train,0.2954545454545454,0.2080536912751678,0.2954545454545454
959,5oxl,3.25,False,False,train,0.1428571428571428,0.1411764705882353,0.1428571428571428
960,1l5s,3.26,False,False,train,0.0763358778625954,0.1041666666666666,0.1041666666666666
961,3t1l,3.26,False,False,train,0.1691176470588235,0.1684782608695652,0.2328767123287671
962,4egh,3.26,False,False,train,0.168,0.3170731707317073,0.3170731707317073
963,4k66,3.26,False,False,train,0.0855614973262032,0.082901554404145,0.1306818181818181
964,4wkt,3.26,False,False,train,0.0594059405940594,0.0465116279069767,0.1818181818181818
965,5yas,3.26,True,False,train,0.0648148148148148,0.1063829787234042,0.125
966,1axr,3.27,False,False,train,0.0769230769230769,0.0735294117647058,0.1587301587301587
967,3ioe,3.27,True,False,train,0.1215469613259668,0.0939226519337016,0.1677018633540372
968,4jbl,3.27,False,False,train,0.0884955752212389,0.0769230769230769,0.1012658227848101
969,5jzs,3.27,False,False,train,0.1809523809523809,0.1470588235294117,0.2615384615384615
970,5kdf,3.27,False,False,train,0.1944444444444444,0.2203389830508474,0.2295081967213114
971,1bcu,3.28,True,True,test,0.1842105263157894,0.1925925925925926,0.2178217821782178
972,1g9t,3.28,False,False,train,0.1097560975609756,0.1063829787234042,0.1578947368421052
973,1x07,3.28,False,False,train,0.0884955752212389,0.059322033898305,0.0884955752212389
974,2xgs,3.28,False,False,train,0.0892857142857142,0.0921052631578947,0.1329113924050632
975,3d52,3.28,True,False,train,0.1923076923076923,0.1676646706586826,0.2133333333333333
976,3ms4,3.28,False,False,train,0.1788079470198675,0.1907514450867052,0.2011834319526627
977,3tfu,3.28,True,False,train,0.1566265060240964,0.1320754716981132,0.1566265060240964
978,3zsx,3.28,True,True,test,0.2748538011695906,0.189873417721519,0.2748538011695906
979,4eh7,3.28,False,False,train,0.3442622950819672,0.2526315789473684,0.3544303797468354
980,4fl1,3.28,True,False,train,0.0989583333333333,0.0871794871794871,0.1348314606741573
981,4yv0,3.28,False,False,train,0.24,0.2545454545454545,0.2545454545454545
982,5moe,3.28,False,False,train,0.1698113207547169,0.160377358490566,0.2197802197802197
983,5odu,3.28,False,False,train,0.0476190476190476,0.0719424460431654,0.1779661016949152
984,5yf1,3.28,False,False,train,0.125,0.1224489795918367,0.1530612244897959
985,5z4o,3.28,False,False,train,0.3534482758620689,0.2659574468085106,0.3555555555555555
986,1ax1,3.29,False,False,train,0.0444444444444444,0.0613496932515337,0.1381578947368421
987,4f20,3.29,False,False,valid,0.076,0.0456140350877193,0.076
988,5duw,3.29,True,False,train,0.0523560209424083,0.0754716981132075,0.1288343558282208
989,6ibk,3.29,True,False,valid,0.0476190476190476,0.0638297872340425,0.1278195488721804
990,1d7j,3.3,True,False,train,0.0918367346938775,0.0736842105263157,0.1343283582089552
991,1k9r,3.3,False,False,train,0.2163461538461538,0.1308411214953271,0.2254901960784313
992,1lt6,3.3,False,False,train,0.1349206349206349,0.1374045801526717,0.2137931034482758
993,1o4e,3.3,False,False,train,0.1491228070175438,0.146788990825688,0.1491228070175438
994,1phw,3.3,True,False,train,0.064,0.0964912280701754,0.0964912280701754
995,1tpw,3.3,True,False,train,0.11,0.0617283950617283,0.11
996,1zd2,3.3,False,False,train,0.2702702702702703,0.0962962962962963,0.2702702702702703
997,1zd3,3.3,False,False,train,0.2521008403361344,0.1233766233766233,0.2521008403361344
998,2aq7,3.3,False,False,train,0.088235294117647,0.0909090909090909,0.1083333333333333
999,2aqb,3.3,False,False,train,0.0857142857142857,0.0891089108910891,0.09375
1000,2hd1,3.3,False,False,train,0.1680672268907563,0.1684210526315789,0.1684210526315789
1001,2uxx,3.3,False,False,train,0.1330935251798561,0.1482758620689655,0.1621621621621621
1002,2vw2,3.3,True,False,train,0.1707317073170731,0.1041666666666666,0.1707317073170731
1003,2w0s,3.3,False,False,train,0.0921052631578947,0.0946745562130177,0.1104651162790697
1004,2xml,3.3,False,False,train,0.1684210526315789,0.0696202531645569,0.1684210526315789
1005,3aaq,3.3,True,False,train,0.0917874396135265,0.0909090909090909,0.1295336787564766
1006,3avg,3.3,False,False,train,0.1,0.0819112627986348,0.1083916083916083
1007,3avh,3.3,False,False,train,0.0996309963099631,0.0822368421052631,0.1040268456375839
1008,3avi,3.3,False,False,train,0.0981132075471698,0.0805369127516778,0.1027397260273972
1009,3avj,3.3,False,False,train,0.099236641221374,0.0813559322033898,0.1114982578397212
1010,3avk,3.3,False,False,train,0.097378277153558,0.08,0.0983050847457627
1011,3avm,3.3,False,False,train,0.0985401459854014,0.0814332247557003,0.0985401459854014
1012,3avn,3.3,False,False,train,0.1029411764705882,0.0865384615384615,0.1033333333333333
1013,3ch9,3.3,False,False,train,0.0927835051546391,0.1052631578947368,0.1052631578947368
1014,3gv6,3.3,False,False,train,0.0873362445414847,0.0588235294117647,0.0873362445414847
1015,3h2c,3.3,False,False,train,0.1311475409836065,0.125,0.1578947368421052
1016,3hcm,3.3,True,False,train,0.1716417910447761,0.2093023255813953,0.3474576271186441
1017,3i90,3.3,False,False,train,0.0626959247648902,0.0441988950276243,0.0653266331658291
1018,3i91,3.3,False,False,train,0.0798479087452471,0.0538720538720538,0.0798479087452471
1019,3l7g,3.3,False,False,train,0.091743119266055,0.1,0.1020408163265306
1020,3n1v,3.3,False,False,train,0.247787610619469,0.2,0.380281690140845
1021,3n1w,3.3,False,False,train,0.219298245614035,0.1923076923076923,0.3150684931506849
1022,3n3l,3.3,False,False,train,0.25,0.1862745098039215,0.2531645569620253
1023,3n45,3.3,False,False,train,0.3106060606060606,0.2434782608695652,0.3134328358208955
1024,4b6f,3.3,False,False,valid,0.3559322033898305,0.2577319587628865,0.3559322033898305
1025,4ddh,3.3,True,True,test,0.25,0.1862745098039215,0.2531645569620253
1026,4gj8,3.3,False,False,valid,0.1973684210526315,0.1914893617021276,0.2093023255813953
1027,4gj9,3.3,False,False,train,0.2101449275362318,0.2148760330578512,0.2444444444444444
1028,4j58,3.3,False,False,train,0.2238805970149253,0.2222222222222222,0.2481751824817518
1029,4jss,3.3,True,False,train,0.0612244897959183,0.0707070707070707,0.0795454545454545
1030,4mrw,3.3,True,False,train,0.2,0.2268041237113402,0.2465753424657534
1031,4msa,3.3,True,False,train,0.1451612903225806,0.2142857142857142,0.2142857142857142
1032,4np3,3.3,True,False,train,0.1702127659574468,0.1788617886178861,0.1847826086956521
1033,4ojq,3.3,False,False,train,0.2040816326530612,0.2022471910112359,0.3283582089552239
1034,4oue,3.3,False,False,train,0.0465116279069767,0.0779220779220779,0.1983471074380165
1035,4tz8,3.3,False,False,train,0.1206896551724138,0.1553398058252427,0.1553398058252427
1036,4u6e,3.3,False,False,train,0.1801801801801801,0.188235294117647,0.3409090909090909
1037,4ucr,3.3,False,False,train,0.1926605504587156,0.1893939393939394,0.2105263157894736
1038,4x13,3.3,False,False,train,0.0616438356164383,0.0560747663551401,0.0774410774410774
1039,5ejw,3.3,False,False,train,0.2349397590361445,0.1885714285714285,0.2684563758389262
1040,5g45,3.3,True,False,train,0.1714285714285714,0.1862745098039215,0.1954022988505747
1041,5ggp,3.3,False,False,train,0.1758241758241758,0.0747126436781609,0.1758241758241758
1042,5l96,3.3,False,False,train,0.2478632478632478,0.1648351648351648,0.2478632478632478
1043,5mgg,3.3,False,False,train,0.2134831460674157,0.2207792207792207,0.2207792207792207
1044,5mgl,3.3,False,False,train,0.2134831460674157,0.2207792207792207,0.2207792207792207
1045,5mgm,3.3,False,False,train,0.2258064516129032,0.1929824561403508,0.2695652173913043
1046,5mt0,3.3,False,False,train,0.2878787878787879,0.2335766423357664,0.3
1047,5mt4,3.3,False,False,train,0.3636363636363636,0.2616822429906542,0.3636363636363636
1048,5oul,3.3,False,False,train,0.2314814814814814,0.21875,0.2688172043010752
1049,5v19,3.3,False,False,train,0.1851851851851851,0.1703703703703703,0.1851851851851851
1050,5vdo,3.3,False,False,train,0.0950413223140495,0.090497737556561,0.1260162601626016
1051,5vdr,3.3,False,False,train,0.1012658227848101,0.088235294117647,0.1212121212121212
1052,5vds,3.3,False,False,train,0.0850202429149797,0.073394495412844,0.1145374449339207
1053,6bsx,3.3,False,False,train,0.1666666666666666,0.175438596491228,0.1797752808988764
1054,6hov,3.3,False,False,train,0.1782178217821782,0.1592920353982301,0.2232142857142857
1055,1i2s,3.31,True,False,train,0.1568627450980392,0.0602409638554216,0.1568627450980392
1056,1pzp,3.31,True,False,train,0.2237762237762237,0.2550335570469799,0.2608695652173913
1057,3msc,3.31,False,False,train,0.1360544217687075,0.1381215469613259,0.2012578616352201
1058,4kc2,3.31,False,False,train,0.1643835616438356,0.1648351648351648,0.1962025316455696
1059,5c7a,3.31,False,False,train,0.1586206896551724,0.1388888888888889,0.1935483870967742
1060,5fe7,3.31,True,False,train,0.1180555555555555,0.1129032258064516,0.1359223300970873
1061,5l98,3.31,False,False,train,0.1860465116279069,0.2885906040268456,0.3257575757575757
1062,5os1,3.31,False,False,train,0.2075471698113207,0.16,0.2159090909090909
1063,1pzo,3.32,False,False,train,0.2196969696969697,0.1928571428571428,0.2196969696969697
1064,2wk6,3.32,True,False,train,0.07,0.0823529411764705,0.0823529411764705
1065,4a4e,3.32,False,False,train,0.1,0.1098901098901098,0.1098901098901098
1066,4cjp,3.32,True,False,train,0.2137931034482758,0.1818181818181818,0.2137931034482758
1067,4i7j,3.32,True,False,train,0.1443298969072164,0.1690140845070422,1.0
1068,5gmu,3.32,False,False,train,0.15625,0.1437908496732026,0.1603053435114503
1069,5l99,3.32,False,False,train,0.1825396825396825,0.1973684210526315,0.204225352112676
1070,5tg4,3.32,False,False,train,0.2293577981651376,0.1904761904761904,0.2293577981651376
1071,6dlx,3.32,False,False,valid,0.3061224489795918,0.1941747572815534,0.3061224489795918
1072,6efj,3.32,True,False,train,0.2517985611510791,0.2631578947368421,0.3043478260869565
1073,6mey,3.32,False,False,train,0.2517985611510791,0.2631578947368421,0.3043478260869565
1074,6oh3,3.32,False,False,train,0.1095238095238095,0.1004566210045662,0.125
1075,6pg3,3.32,True,False,train,0.1140350877192982,0.0980392156862745,0.2
1076,6phx,3.32,True,False,train,0.0445544554455445,0.0579710144927536,0.1117021276595744
1077,188l,3.33,True,False,train,0.2093023255813953,0.1666666666666666,1.0
1078,1jlr,3.33,True,False,train,0.0979381443298969,0.0909090909090909,0.1363636363636363
1079,2a3b,3.33,False,False,train,0.1478260869565217,0.1063829787234042,0.1478260869565217
1080,2pnc,3.33,False,False,train,0.205607476635514,0.1792452830188679,0.2247191011235955
1081,4ab9,3.33,True,False,train,0.1442307692307692,0.1504424778761062,0.2068965517241379
1082,4b0b,3.33,True,False,train,0.2434782608695652,0.2047244094488189,0.3086419753086419
1083,4b5t,3.33,True,False,valid,0.1363636363636363,0.0714285714285714,0.1470588235294117
1084,4b5w,3.33,True,False,train,0.0851063829787234,0.0923076923076923,0.1176470588235294
1085,4k2y,3.33,False,False,train,0.1619047619047619,0.1855670103092783,0.2253521126760563
1086,4pd9,3.33,False,False,valid,0.0975609756097561,0.1085271317829457,0.213235294117647
1087,6mv3,3.33,False,False,train,0.2162162162162162,0.18796992481203,0.2162162162162162
1088,6sy7,3.33,False,False,train,0.1042944785276073,0.0994152046783625,0.1558441558441558
1089,2xoi,3.34,False,False,train,0.1261261261261261,0.1216216216216216,0.1725888324873096
1090,3f33,3.34,True,False,train,0.1538461538461538,0.1666666666666666,0.2037037037037037
1091,3ry8,3.34,False,False,train,0.1568627450980392,0.0602409638554216,0.1568627450980392
1092,4b32,3.34,True,False,train,0.2818181818181818,0.2045454545454545,0.2818181818181818
1093,4bt4,3.34,True,False,train,0.0891089108910891,0.0972222222222222,0.1166666666666666
1094,4cp5,3.34,True,False,train,0.1073446327683615,0.0932642487046632,0.1168831168831168
1095,4gwk,3.34,False,False,train,0.1018518518518518,0.0602409638554216,0.1018518518518518
1096,4yuy,3.34,False,False,train,0.2068965517241379,0.2352941176470588,0.3734939759036144
1097,5ehi,3.34,False,False,train,0.2804878048780488,0.2903225806451613,0.3037974683544304
1098,2qcm,3.35,False,False,train,0.0930232558139534,0.1019108280254777,0.1456953642384106
1099,3c2o,3.35,True,False,train,0.2045454545454545,0.125,0.2045454545454545
1100,3pwk,3.35,True,False,train,0.1559633027522936,0.081967213114754,0.2183908045977011
1101,3zxe,3.35,False,False,valid,0.2280701754385964,0.236180904522613,0.3190184049079754
1102,4gnf,3.35,False,False,train,0.065359477124183,0.0458452722063037,0.0653950953678474
1103,4joh,3.35,False,False,train,0.108695652173913,0.0779816513761468,0.1232876712328767
1104,4lkq,3.35,True,False,train,0.1031746031746031,0.1212121212121212,0.1764705882352941
1105,4u7o,3.35,False,False,train,0.0994475138121546,0.0928961748633879,0.144578313253012
